t (s);T (°C)
18104,631811299;21,2576864630551
18114,631895230;21,2557490688161
18124,632639160;21,255670927874
18134,631997106;21,2475082242226
18144,631982051;21,2529341477601
18154,631580003;21,2477969442474
18164,631623956;21,2471513328131
18174,631972909;21,2380736745072
18184,631985870;21,2329653182455
18194,631555838;21,2339677850121
18204,631743804;21,2316747392587
18214,632083773;21,2276648917268
18224,632426746;21,2248228435644
18234,631734730;21,2220768862021
18244,631673713;21,2200458329842
18254,631833697;21,2123583158116
18264,632218683;21,2065806467331
18274,632118676;21,1997091587987
18284,631683675;21,1965079834863
18294,632039670;21,1952678230141
18304,631786674;21,1951722637897
18314,631956677;21,1920695727717
18324,631835685;21,184264627114
18334,632032693;21,1787051979487
18344,632256705;21,1768680672598
18354,631686725;21,1746728630291
18364,631984741;21,170903988102
18374,632011762;21,1691851561011
18384,632222784;21,1654391873931
18394,632003812;21,1633394606945
18404,631838842;21,1600691577227
18414,631794874;21,1542019688619
18424,632306903;21,1466900888781
18434,631921942;21,1434609733243
18444,631909981;21,1370806034762
18454,631448025;21,1332413743634
18464,632161076;21,1329424284336
18474,632313341;21,1273033959026
18484,632086352;21,1225571332519
18494,632261850;21,1205336751834
18504,632092847;21,1166008755079
18514,631792352;21,1120256608272
18524,632308370;21,1117793110031
18534,632116918;21,1098510633664
18544,632294000;21,1001125308482
18554,632302627;21,1024408151677
18564,632017809;21,097053330467
18574,632242550;21,0945953037361
18584,631631866;21,0902101517134
18594,632387754;21,0898503945004
18604,632015235;21,0824427112188
18614,631468311;21,0824591710921
18624,632288983;21,0818334074174
18634,631988271;21,0733142582505
18644,631989176;21,0727662598801
18654,632550703;21,0692905247856
18664,631708871;21,0650008723195
18674,632153671;21,061901016352
18684,632415119;21,0549513875192
18694,632059224;21,052067852904
18704,632102987;21,0497171928646
18714,631523420;21,0476566151917
18724,631929521;21,0460929262251
18734,631694306;21,0407890745807
18744,632488770;21,0397071522987
18754,632287932;21,0205394227021
18764,631818793;21,0338824032375
18774,631558358;21,0309569558113
18784,631994627;21,0258411669144
18794,631765615;21,0236506352654
18804,632252320;21,0189087185054
18814,631531758;21,018640910039
18824,631727922;21,0162640040788
18834,631568825;21,0127921892843
18844,632247464;21,0031944432738
18854,631872856;21,0021926635785
18864,631851997;20,9992067697904
18874,631471898;20,9976947194866
18884,631272558;20,9946706120817
18894,632182976;20,9902250963787
18904,631634175;20,987010172986
18914,632214140;20,9834428522199
18924,631628893;20,9806002355641
18934,631988422;20,9781372585709
18944,631938742;20,9741908905751
18954,631842854;20,9661800419172
18964,632279757;20,9601559704925
18974,631627468;20,9554101424239
18984,631983975;20,9532744284552
18994,632231291;20,9548762077754
19004,631711422;20,957102197629
19014,631885364;20,9534547870522
19024,632015124;20,9511387801459
19034,631694709;20,9499808461584
19044,632234114;20,9480255397597
19054,632292350;20,9448222965304
19064,632224419;20,9418892921598
19074,631927325;20,9367428219543
19084,631537070;20,9333423474047
19094,632261649;20,9308533935128
19104,631882080;20,9294319036726
19114,631735357;20,9237404980213
19124,632100481;20,9239353605348
19134,631728464;20,9207323674598
19144,632285296;20,9160894415858
19154,631781995;20,9116411138904
19164,632357548;20,9095067433694
19174,632299970;20,9068388721795
19184,631680263;20,9043501895355
19194,632036419;20,9019474491951
19204,631739451;20,8984813051608
19214,631746357;20,8958106767939
19224,631885138;20,8941329213574
19234,632094798;20,8907527104547
19244,631774344;20,8876332137262
19254,631582773;20,8875438879212
19264,631587087;20,8843435004761
19274,632203285;20,8807883749796
19284,632592376;20,8783872984645
19294,631934366;20,8782999853195
19304,632001247;20,8776792693375
19314,632054024;20,8735890193149
19324,631893702;20,8721672954843
19334,632020279;20,8676335129508
19344,631790761;20,8644366508789
19354,631733147;20,8607005202429
19364,632034436;20,8583903885767
19374,632389633;20,8537698818441
19384,632216744;20,8557253728566
19394,631992768;20,8489706193425
19404,631818705;20,8463942491892
19414,632047554;20,8440837342686
19424,631714324;20,8417737454215
19434,632258006;20,8387534707433
19444,632083613;20,8402631710713
19454,631586145;20,8336890026231
19464,631891593;20,832001298941
19474,631903968;20,8267615868211
19484,632180268;20,8225806057005
19494,632455495;20,8204549783289
19504,631582659;20,8192033165676
19514,632022744;20,8195549718784
19524,631693766;20,8153003996428
19534,632096716;20,8115700925442
19544,632366601;20,7977164036236
19554,632247424;20,7810262043442
19564,632247184;20,7749916276136
