t (s);T (°C)
9576,539413866;26,1508313238892
9586,539944295;26,1402932374262
9596,539033743;26,1280014232605
9606,539176191;26,1154505819688
9616,539096650;26,1057662567587
9626,539243115;26,0928371336476
9636,539716586;26,0818458336196
9646,539361072;26,0723291372108
9656,539446562;26,0588833911087
9666,539489059;26,0480998763284
9676,539300567;26,0350836876441
9686,539023082;26,0235597968399
9696,539362600;26,0146946321714
9706,539704125;26,0016304754738
9716,539856658;25,9850970276151
9726,539438203;25,978185161221
9736,539640749;25,9687258541431
9746,539855302;25,9558123865037
9756,539570865;25,9444438913027
9766,539993430;25,9333941240354
9776,539016011;25,9227215853577
9786,539893584;25,9124747963855
9796,539045176;25,9025993630116
9806,539035768;25,8907131675556
9816,539630360;25,8802068687111
9826,539841962;25,868535591452
9836,539743571;25,856866825781
9846,539110190;25,8456258543404
9856,539252808;25,833852411065
9866,539745428;25,8240499709935
9876,539952056;25,8145017536356
9886,538991698;25,802529214205
9896,539640333;25,792150722398
9906,539979974;25,7817090443216
9916,539500627;25,7692071490729
9926,539193283;25,7598437959492
9936,539797936;25,7471462377698
9946,539608600;25,7375626360358
9956,539309270;25,7245588015339
9966,539112942;25,714907688799
9976,539992611;25,7039669487763
9986,539368295;25,6940148862343
9996,539116981;25,683232268142
10006,539103669;25,6729469202514
10016,539778355;25,6617463772498
10026,539310054;25,6533384486879
10036,539116754;25,6407088114564
10046,539924451;25,6245582210553
10056,539742158;25,6196399945638
10066,539351871;25,6110079092203
10076,539246585;25,5974993279924
10086,539882297;25,5834501318616
10096,539328021;25,5811645563696
10106,539650742;25,568361495081
10116,539090472;25,5574566659229
10126,539517199;25,5480564127883
10136,539849929;25,5385376179779
10146,539065670;25,5230004364447
10156,539675404;25,5201470892614
10166,539660146;25,5076217681818
10176,539485891;25,4968838554657
10186,539958635;25,4848371182516
10196,539185390;25,4764838390253
10206,539767139;25,4654782771983
10216,539702894;25,4560880980446
10226,539971650;25,4437189568071
10236,538951418;25,434182239209
10246,538947180;25,425832872122
10256,539962938;25,4139551062651
10266,539943705;25,4057031444588
10276,539942475;25,3944361751534
10286,538984255;25,3830197292433
10296,539918022;25,3765072936815
10306,539312803;25,365094334181
10316,539138583;25,3577298349766
10326,539660360;25,3444109001694
10336,539468144;25,3344611177238
10346,539876926;25,3253431826989
10356,539626715;25,3136632951018
10366,539279506;25,303844809013
10376,539645295;25,296172906819
10386,539305090;25,2860948202344
10396,539408524;25,2753840598144
10406,539336085;25,2645882041217
10416,539324338;25,2576634436015
10426,539730266;25,2452687964952
10436,539150870;25,2363175197034
10446,539200121;25,2264934384106
10456,539368010;25,219016016662
10466,539599526;25,2083402423408
10476,539128666;25,1982612977009
10486,539320403;25,1897467296726
10496,539882727;25,1780904969597
10506,539847639;25,1724769579334
10516,539376125;25,1592109375696
10526,539994158;25,1499958633806
10536,539330752;25,1397784539743
10546,540133867;25,1320279199139
10556,539242527;25,1243960542988
10566,539099696;25,1114380319873
10576,539388366;25,1026720142298
10586,538982540;25,091017044667
10596,539057196;25,0815187197469
10606,539943322;25,0721692161885
10616,539389930;25,0625397398579
10626,539085995;25,0522564498418
10636,539116507;25,0455844702275
10646,539190460;25,0345168935946
10656,539060849;25,0264710632936
10666,539065661;25,0182803816205
10676,539013889;25,0098083617252
10686,539378523;25,0003257671527
10696,539592558;24,991203935536
10706,539479989;24,9842142340414
10716,539107807;24,9732335441106
10726,539875993;24,9641031569732
10736,539807556;24,9544178303248
10746,539644484;24,9455793419694
10756,539205771;24,9381757724646
10766,539841397;24,9307672196554
10776,539660373;24,9215115236885
10786,539593684;24,914248453474
10796,539420325;24,9004337085495
10806,539836284;24,8947419307523
10816,539011571;24,8861995811712
10826,539267159;24,8760907817484
10836,539883047;24,8658549694525
10846,539075248;24,8580180833583
10856,539359732;24,8497652945532
10866,539114508;24,8409461984328
10876,539424560;24,8328386930365
10886,539917887;24,8223151471066
10896,539479493;24,8162011826199
10906,539097365;24,8078131440805
10916,539869486;24,7978633617234
10926,539946869;24,7906148283462
10936,539433509;24,7805251700942
10946,539292390;24,7724271236981
10956,539178512;24,764330424566
10966,539431867;24,7566445045081
10976,539956451;24,7489914614822
10986,539374273;24,7406126841631
10996,539764308;24,7308173212352
11006,539305570;24,7196022166554
11016,539407040;24,7160551170973
11026,540130716;24,7068267698721
11036,539045613;24,6985939120862
11046,539410700;24,6910458920656
11056,539830984;24,6978576557352
11066,539218472;24,6751884731524
